"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.500000,0,51,0,184549377,,1.000000
5,,0.000000,1.027027,0,67,0,184549377,,1.000000
4,,0.000000,1.214286,0,93,0,184549377,,1.000000
3,,0.000000,0.750000,0,116,0,184549377,,1.000000
2,,13.186111,13.277778,0,721,0,184549377,yes,1.000000
1,,5.052273,5.113636,0,728,0,184549377,yes,1.000000
