"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.575000,0,66,0,184549377,,1.000000
5,,0.000000,1.216216,0,84,0,184549377,,1.000000
4,,0.000000,1.535714,0,127,0,184549377,,1.000000
3,,0.000000,1.083333,0,146,0,184549377,,1.000000
2,,13.186111,13.527778,0,701,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,717,0,184549377,yes,1.000000
