"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.925000,0,56,0,184549377,,1.000000
5,,0.000000,1.486486,0,72,0,184549377,,1.000000
4,,0.000000,1.892857,0,99,0,184549377,,1.000000
3,,0.000000,1.000000,0,130,0,184549377,,1.000000
2,,13.186111,13.180556,0,677,0,184549377,no,0.999579
1,,5.052273,5.113636,0,685,0,184549377,yes,1.000000
