"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.125000,0,45,0,184549377,,1.000000
5,,0.000000,1.405405,0,68,0,184549377,,1.000000
4,,0.000000,1.714286,0,88,0,184549377,,1.000000
3,,0.000000,0.291667,0,122,0,184549377,,1.000000
2,,13.186111,13.444444,0,737,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,743,0,184549377,yes,1.000000
