"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.325000,0,56,0,184549377,,1.000000
5,,0.000000,1.108108,0,74,0,184549377,,1.000000
4,,0.000000,1.535714,0,108,0,184549377,,1.000000
3,,0.000000,0.583333,0,128,0,184549377,,1.000000
2,,13.186111,13.500000,0,736,0,184549377,yes,1.000000
1,,5.052273,5.159091,0,749,0,184549377,yes,1.000000
