"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.450000,0,53,0,184549377,,1.000000
5,,0.000000,1.432432,0,70,0,184549377,,1.000000
4,,0.000000,1.714286,0,94,0,184549377,,1.000000
3,,0.000000,0.916667,0,128,0,184549377,,1.000000
2,,13.186111,13.236111,0,694,0,184549377,yes,1.000000
1,,5.052273,5.136364,0,694,0,184549377,yes,1.000000
