"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,2.100000,0,61,0,184549377,,1.000000
5,,0.000000,1.216216,0,79,0,184549377,,1.000000
4,,0.000000,1.750000,0,110,0,184549377,,1.000000
3,,0.000000,0.916667,0,133,0,184549377,,1.000000
2,,13.186111,13.305556,0,701,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,728,0,184549377,yes,1.000000
