"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,1.314667,2.206667,0,66,0,184549377,yes,1.000000
1,,0.780000,2.413333,0,70,0,184549377,yes,1.000000
