"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,1.314667,6.966667,0,97,0,184549377,yes,1.000000
1,,0.780000,5.493333,0,111,0,184549377,yes,1.000000
