"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,1.314667,4.526667,0,74,0,184549377,yes,1.000000
1,,0.780000,3.026667,0,74,0,184549377,yes,1.000000
