"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,177.550000,0,445,0,184549377,yes,1.000000
5,,52.251351,135.810811,0,455,0,184549377,yes,1.000000
4,,49.807143,147.357143,0,456,0,184549377,yes,1.000000
3,,49.362500,149.875000,0,506,0,184549377,yes,1.000000
2,,13.186111,27.611111,0,734,0,184549377,yes,1.000000
1,,5.052273,6.204545,0,746,0,184549377,yes,1.000000
