"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,177.425000,0,422,0,184549377,yes,1.000000
5,,52.251351,166.351351,0,445,0,184549377,yes,1.000000
4,,49.807143,145.678571,0,467,0,184549377,yes,1.000000
3,,49.362500,153.416667,0,453,0,184549377,yes,1.000000
2,,13.186111,13.555556,0,742,0,184549377,yes,1.000000
1,,5.052273,6.500000,0,763,0,184549377,yes,1.000000
