"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,58.750000,0,180,0,184549377,yes,1.000000
5,,52.251351,63.189189,0,209,0,184549377,yes,1.000000
4,,49.807143,58.785714,0,218,0,184549377,yes,1.000000
3,,49.362500,52.666667,0,245,0,184549377,yes,1.000000
2,,13.186111,13.680556,0,694,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,709,0,184549377,yes,1.000000
