"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,107.775000,0,340,0,184549377,yes,1.000000
5,,52.251351,93.918919,0,345,0,184549377,yes,1.000000
4,,49.807143,84.321429,0,369,0,184549377,yes,1.000000
3,,49.362500,83.166667,0,397,0,184549377,yes,1.000000
2,,13.186111,13.305556,0,725,0,184549377,yes,1.000000
1,,5.052273,5.136364,0,748,0,184549377,yes,1.000000
