"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,155.375000,0,488,0,184549377,yes,1.000000
5,,52.251351,162.729730,0,482,0,184549377,yes,1.000000
4,,49.807143,142.857143,0,506,0,184549377,yes,1.000000
3,,49.362500,138.666667,0,476,0,184549377,yes,1.000000
2,,13.186111,17.416667,0,728,0,184549377,yes,1.000000
1,,5.052273,5.159091,0,729,0,184549377,yes,1.000000
