"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,58.900000,0,195,0,184549377,yes,1.000000
5,,52.251351,55.972973,0,199,0,184549377,yes,1.000000
4,,49.807143,58.000000,0,232,0,184549377,yes,1.000000
3,,49.362500,49.750000,0,249,0,184549377,yes,1.000000
2,,13.186111,13.430556,0,693,0,184549377,yes,1.000000
1,,5.052273,5.113636,0,714,0,184549377,yes,1.000000
