"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,307.150000,0,780,0,184549377,yes,1.000000
5,,52.251351,268.135135,0,766,0,184549377,yes,1.000000
4,,49.807143,249.392857,0,771,0,184549377,yes,1.000000
3,,49.362500,244.583333,0,786,0,184549377,yes,1.000000
2,,13.186111,15.236111,0,717,0,184549377,yes,1.000000
1,,5.052273,5.272727,0,739,0,184549377,yes,1.000000
