"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,5.932125,17.755758,0,648,0,184549377,yes,1.000000
1,,0.853247,1.637651,0,657,0,184549377,yes,1.000000
