"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,203.750000,0,593,0,184549377,yes,1.000000
5,,52.251351,185.864865,0,587,0,184549377,yes,1.000000
4,,49.807143,168.357143,0,602,0,184549377,yes,1.000000
3,,49.362500,161.375000,0,601,0,184549377,yes,1.000000
2,,13.186111,16.069444,0,704,0,184549377,yes,1.000000
1,,5.052273,5.227273,0,720,0,184549377,yes,1.000000
