"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,510.650000,0,1215,0,184549377,yes,1.000000
5,,52.251351,440.054054,0,1205,0,184549377,yes,1.000000
4,,49.807143,426.750000,0,1188,0,184549377,yes,1.000000
3,,49.362500,430.958333,0,1147,0,184549377,yes,1.000000
2,,13.186111,64.250000,0,804,0,184549377,yes,1.000000
1,,5.052273,16.704545,0,780,0,184549377,yes,1.000000
