"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,400.425000,0,935,0,184549377,yes,1.000000
5,,52.251351,328.918919,0,931,0,184549377,yes,1.000000
4,,49.807143,330.250000,0,921,0,184549377,yes,1.000000
3,,49.362500,327.166667,0,937,0,184549377,yes,1.000000
2,,13.186111,54.888889,0,809,0,184549377,yes,1.000000
1,,5.052273,15.886364,0,799,0,184549377,yes,1.000000
