"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,191.200000,0,480,0,184549377,yes,1.000000
5,,52.251351,162.513514,0,479,0,184549377,yes,1.000000
4,,49.807143,158.928571,0,498,0,184549377,yes,1.000000
3,,49.362500,141.916667,0,506,0,184549377,yes,1.000000
2,,13.186111,25.125000,0,756,0,184549377,yes,1.000000
1,,5.052273,7.954545,0,759,0,184549377,yes,1.000000
