id,cost,status,xloc,yloc
192,0.011851549787569565,0.0,518500.0,9362500.0
193,0.019438212542110728,0.0,519000.0,9362500.0
194,0.0208669705650082,0.0,519500.0,9362500.0
195,0.021642472650938833,0.0,520000.0,9362500.0
196,0.02183999712493229,0.0,520500.0,9362500.0
197,0.021826495405528848,0.0,521000.0,9362500.0
198,0.019594267851187952,0.0,521500.0,9362500.0
199,0.017375542016250505,0.0,522000.0,9362500.0
200,0.01724549107016802,0.0,522500.0,9362500.0
201,0.06528483346008364,0.0,523000.0,9362500.0
202,0.028073670013404353,0.0,523500.0,9362500.0
203,0.2314397010385292,0.0,524000.0,9362500.0
204,0.004999558922760055,0.0,525000.0,9362500.0
205,0.00999911784552011,0.0,525500.0,9362500.0
206,0.031215254781559083,0.0,526000.0,9362500.0
207,0.04609825305747135,0.0,526500.0,9362500.0
208,0.026052040588392146,0.0,527000.0,9362500.0
209,0.018640590505319587,0.0,527500.0,9362500.0
210,0.01274931815162433,0.0,528000.0,9362500.0
211,0.012240078364991394,0.0,528500.0,9362500.0
212,0.0026554845397816856,0.0,529000.0,9362500.0
213,0.008207883284616536,0.0,529500.0,9362500.0
214,0.03988728921034457,0.0,530000.0,9362500.0
215,0.03988728921034457,0.0,530500.0,9362500.0
216,0.0410096405969448,0.0,531000.0,9362500.0
217,0.03990261194723261,0.0,531500.0,9362500.0
218,0.017588085407806712,0.0,532000.0,9362500.0
219,0.014914058116497547,0.0,514000.0,9362000.0
220,0.013818002041210014,0.0,514500.0,9362000.0
221,0.012015308391879278,0.0,515000.0,9362000.0
222,0.011414410508769035,0.0,515500.0,9362000.0
223,0.011414410508769035,0.0,516000.0,9362000.0
224,0.021662060455343628,0.0,516500.0,9362000.0
225,0.024777347657333554,0.0,517000.0,9362000.0
226,0.022534916418699726,0.0,517500.0,9362000.0
227,0.01484917895876878,0.0,518000.0,9362000.0
228,0.011415833103013993,0.0,518500.0,9362000.0
229,0.01160360420769136,0.0,519000.0,9362000.0
230,0.021657068460982042,0.0,519500.0,9362000.0
231,0.02183999712493229,0.0,520000.0,9362000.0
232,0.02183999712493229,0.0,520500.0,9362000.0
233,0.0218129936861254,0.0,521000.0,9362000.0
234,0.017375542016250505,0.0,521500.0,9362000.0
235,0.06729438672485069,0.0,522000.0,9362000.0
236,0.016850442122181095,0.0,522500.0,9362000.0
237,0.06528483346008364,0.0,523000.0,9362000.0
238,0.028073670013404353,0.0,523500.0,9362000.0
239,0.11420709105974483,0.0,524000.0,9362000.0
240,0.00043068200934156154,0.0,525000.0,9362000.0
241,0.03582456879095815,0.0,525500.0,9362000.0
242,0.031215254781559083,0.0,526000.0,9362000.0
243,0.04921428551098829,0.0,526500.0,9362000.0
244,0.0285355101047404,0.0,527000.0,9362000.0
245,0.018640590505319587,0.0,527500.0,9362000.0
246,0.03470023231084957,0.0,528000.0,9362000.0
247,0.030954136143206152,0.0,528500.0,9362000.0
248,0.004524426858602807,0.0,529000.0,9362000.0
249,0.08250212019787195,0.0,529500.0,9362000.0
250,0.03988728921034457,0.0,530000.0,9362000.0
251,0.03988728921034457,0.0,530500.0,9362000.0
252,0.03524692176458402,0.0,531000.0,9362000.0
253,0.017869156444303237,0.0,532000.0,9362000.0
254,0.012946568672098873,0.0,514000.0,9361500.0
255,0.013818002041210014,0.0,514500.0,9361500.0
256,0.013818002041210014,0.0,515000.0,9361500.0
257,0.011414410508769035,0.0,515500.0,9361500.0
258,0.011414410508769035,0.0,516000.0,9361500.0
259,0.021662060455343628,0.0,516500.0,9361500.0
260,0.024777347657333554,0.0,517000.0,9361500.0
261,0.022534916418699726,0.0,517500.0,9361500.0
262,0.012287266472125134,0.0,518000.0,9361500.0
263,0.011415833103013993,0.0,518500.0,9361500.0
264,0.012393702103665206,0.0,519000.0,9361500.0
265,0.005987851792143309,0.0,519500.0,9361500.0
266,0.02183999712493229,0.0,520000.0,9361500.0
267,0.02183999712493229,0.0,520500.0,9361500.0
268,0.0218129936861254,0.0,521000.0,9361500.0
269,0.11721323143345087,0.0,521500.0,9361500.0
270,0.11721323143345087,0.0,522000.0,9361500.0
271,0.016649067179561963,0.0,522500.0,9361500.0
272,0.0655430654672407,0.0,523000.0,9361500.0
273,0.028073670013404353,0.0,523500.0,9361500.0
274,0.0,0.0,524000.0,9361500.0
275,0.01334340748206058,0.0,525000.0,9361500.0
276,0.03582456879095815,0.0,525500.0,9361500.0
277,0.020176504304198033,0.0,526000.0,9361500.0
278,0.08737315050089942,0.0,526500.0,9361500.0
279,0.04533246208284182,0.0,527000.0,9361500.0
280,0.024019947094026606,0.0,527500.0,9361500.0
281,0.029907935398244715,0.0,528000.0,9361500.0
282,0.036569174629670693,0.0,528500.0,9361500.0
283,0.004524426858602807,0.0,529000.0,9361500.0
284,0.13959620277619303,0.0,529500.0,9361500.0
285,0.0402557392731377,0.0,530000.0,9361500.0
286,0.0402557392731377,0.0,530500.0,9361500.0
287,0.038499189524135856,0.0,531000.0,9361500.0
288,0.03461596150200624,0.0,531500.0,9361500.0
289,0.026944270184703117,0.0,532000.0,9361500.0
290,0.034154267322036205,0.0,514000.0,9361000.0
291,0.012946568672098873,0.0,514500.0,9361000.0
292,0.012946568672098873,0.0,515000.0,9361000.0
293,0.013818002041210014,0.0,515500.0,9361000.0
294,0.011414410508769035,0.0,516000.0,9361000.0
295,0.021662060455343628,0.0,516500.0,9361000.0
296,0.024777347657333554,0.0,517000.0,9361000.0
297,0.022534916418699726,0.0,517500.0,9361000.0
298,0.011851549787569565,0.0,518000.0,9361000.0
299,0.012299816551326523,0.0,518500.0,9361000.0
300,0.0168311537735401,0.0,519000.0,9361000.0
301,0.011783862876698458,0.0,519500.0,9361000.0
302,0.006170780456093558,0.0,520000.0,9361000.0
303,0.006170780456093558,0.0,520500.0,9361000.0
304,0.03110319937158676,0.0,521000.0,9361000.0
305,0.10154401476461215,0.0,521500.0,9361000.0
306,0.10154401476461215,0.0,522000.0,9361000.0
307,0.001044408512512491,0.0,522500.0,9361000.0
308,0.0655430654672407,0.0,523000.0,9361000.0
309,0.02612863044123254,0.0,523500.0,9361000.0
310,0.01291272547271902,0.0,525000.0,9361000.0
311,0.03582456879095815,0.0,525500.0,9361000.0
312,0.009137753826836986,0.0,526000.0,9361000.0
313,0.08737315050089942,0.0,526500.0,9361000.0
314,0.045398342688779104,0.0,527000.0,9361000.0
315,0.02872068381604886,0.0,527500.0,9361000.0
316,0.011837128575277663,0.0,528000.0,9361000.0
317,0.036569174629670693,0.0,528500.0,9361000.0
318,0.015499883938215428,0.0,529000.0,9361000.0
319,0.5421500666301445,0.0,529500.0,9361000.0
320,0.03697675623683891,0.0,530000.0,9361000.0
321,0.034703340528302845,0.0,530500.0,9361000.0
322,0.03988728921034457,0.0,531000.0,9361000.0
323,0.04009760929787049,0.0,531500.0,9361000.0
324,0.04072856956044827,0.0,532000.0,9361000.0
325,0.02355041799706754,0.0,514000.0,9360500.0
326,0.012946568672098873,0.0,514500.0,9360500.0
327,0.012946568672098873,0.0,515000.0,9360500.0
328,0.012946568672098873,0.0,515500.0,9360500.0
329,0.011143875022768137,0.0,516000.0,9360500.0
330,0.021226343770788053,0.0,516500.0,9360500.0
331,0.02365613203801664,0.0,517000.0,9360500.0
332,0.022534916418699726,0.0,517500.0,9360500.0
333,0.012205930998987839,0.0,518000.0,9360500.0
334,0.012393702103665206,0.0,518500.0,9360500.0
335,0.0168311537735401,0.0,519000.0,9360500.0
336,0.007919855486995024,0.0,519500.0,9360500.0
337,0.006170780456093558,0.0,520000.0,9360500.0
338,0.006170780456093558,0.0,520500.0,9360500.0
339,0.006143777017286667,0.0,521000.0,9360500.0
340,0.05162517005601196,0.0,521500.0,9360500.0
341,0.0017063253474117743,0.0,522000.0,9360500.0
342,0.001036090131417666,0.0,522500.0,9360500.0
343,0.0655430654672407,0.0,523000.0,9360500.0
344,0.0283319020205614,0.0,523500.0,9360500.0
345,0.01291272547271902,0.0,525000.0,9360500.0
346,0.031255691877539654,0.0,525500.0,9360500.0
347,0.009137753826836986,0.0,526000.0,9360500.0
348,0.08737315050089942,0.0,526500.0,9360500.0
349,0.07587343358154557,0.0,527000.0,9360500.0
350,0.0393354343200416,0.0,527500.0,9360500.0
351,0.019777298359587615,0.0,528000.0,9360500.0
352,0.04111600604674282,0.0,528500.0,9360500.0
353,0.038465237697123934,0.0,529000.0,9360500.0
354,0.05687974420305983,0.0,529500.0,9360500.0
355,0.04030590092401772,0.0,530000.0,9360500.0
356,0.039643100342893936,0.0,530500.0,9360500.0
357,0.03925017194537497,0.0,531000.0,9360500.0
358,0.037111089837927144,0.0,531500.0,9360500.0
359,0.04030792938539642,0.0,532000.0,9360500.0
360,0.018348503587144346,0.0,514000.0,9360000.0
361,0.012996573798379443,0.0,514500.0,9360000.0
362,0.012971571235239157,0.0,515000.0,9360000.0
363,0.012946568672098873,0.0,515500.0,9360000.0
364,0.01807039364538617,0.0,516000.0,9360000.0
365,0.020790627086232485,0.0,516500.0,9360000.0
366,0.022784698668905496,0.0,517000.0,9360000.0
367,0.02225605647156897,0.0,517500.0,9360000.0
368,0.012205930998987839,0.0,518000.0,9360000.0
369,0.013503065021133928,0.0,518500.0,9360000.0
370,0.0168311537735401,0.0,519000.0,9360000.0
371,0.005987851792143309,0.0,519500.0,9360000.0
372,0.006170780456093558,0.0,520000.0,9360000.0
373,0.006170780456093558,0.0,520500.0,9360000.0
374,0.006143777017286667,0.0,521000.0,9360000.0
375,0.0017063253474117743,0.0,521500.0,9360000.0
376,0.0017063253474117743,0.0,522000.0,9360000.0
377,0.001027771750322841,0.0,522500.0,9360000.0
378,0.0655430654672407,0.0,523000.0,9360000.0
379,0.02371889349127912,0.0,523500.0,9360000.0
380,0.01334340748206058,0.0,525000.0,9360000.0
381,0.02668681496412116,0.0,525500.0,9360000.0
382,0.00999911784552011,0.0,526000.0,9360000.0
383,0.04525472871139417,0.0,526500.0,9360000.0
384,0.08864302900614003,0.0,527000.0,9360000.0
385,0.05285891172811323,0.0,527500.0,9360000.0
386,0.02293280202907524,0.0,528000.0,9360000.0
387,0.019165091887517582,0.0,528500.0,9360000.0
388,0.04111600604674282,0.0,529000.0,9360000.0
389,0.030406322490822268,0.0,529500.0,9360000.0
390,0.0069571205087109655,0.0,530000.0,9360000.0
391,0.004891640629186643,0.0,530500.0,9360000.0
392,0.030666449328997546,0.0,531000.0,9360000.0
393,0.03925017194537497,0.0,531500.0,9360000.0
394,0.03602765596537628,0.0,532000.0,9360000.0
395,0.013046578924660011,0.0,514000.0,9359500.0
396,0.013046578924660011,0.0,514500.0,9359500.0
397,0.013046578924660011,0.0,515000.0,9359500.0
398,0.013046578924660011,0.0,515500.0,9359500.0
399,0.01817040389794731,0.0,516000.0,9359500.0
400,0.02188767313013013,0.0,516500.0,9359500.0
401,0.021763493302149724,0.0,517000.0,9359500.0
402,0.022553591198123564,0.0,517500.0,9359500.0
403,0.012255936125268407,0.0,518000.0,9359500.0
404,0.0168311537735401,0.0,518500.0,9359500.0
405,0.0168311537735401,0.0,519000.0,9359500.0
406,0.0062704177302926965,0.0,519500.0,9359500.0
407,0.006170780456093558,0.0,520000.0,9359500.0
408,0.006170780456093558,0.0,520500.0,9359500.0
409,0.006143777017286667,0.0,521000.0,9359500.0
410,0.022946484961722493,0.0,521500.0,9359500.0
411,0.022946484961722493,0.0,522000.0,9359500.0
412,0.001027771750322841,0.0,522500.0,9359500.0
413,0.0655430654672407,0.0,523000.0,9359500.0
414,0.019105884961996836,0.0,523500.0,9359500.0
415,0.007317726755042633,0.0,525500.0,9359500.0
416,0.00999911784552011,0.0,526000.0,9359500.0
417,0.020607186313539593,0.0,526500.0,9359500.0
418,0.08737315050089942,0.0,527000.0,9359500.0
419,0.05207405119162064,0.0,527500.0,9359500.0
420,0.021917173281414154,0.0,528000.0,9359500.0
421,0.011042175359199735,0.0,528500.0,9359500.0
422,0.035628277506936507,0.0,529000.0,9359500.0
423,0.03931126381947414,0.0,529500.0,9359500.0
424,0.024871077332149,0.0,530000.0,9359500.0
425,0.007307245697063393,0.0,530500.0,9359500.0
426,0.005107517609744275,0.0,531000.0,9359500.0
427,0.030666449328997546,0.0,531500.0,9359500.0
428,0.1958948652957635,0.0,532000.0,9359500.0
429,0.010642987392219033,0.0,514000.0,9359000.0
430,0.013046578924660011,0.0,514500.0,9359000.0
431,0.011925363305343098,0.0,515000.0,9359000.0
432,0.010804147686026186,0.0,515500.0,9359000.0
433,0.01592797265931348,0.0,516000.0,9359000.0
434,0.02020584970115476,0.0,516500.0,9359000.0
435,0.022158542250136647,0.0,517000.0,9359000.0
436,0.022553591198123564,0.0,517500.0,9359000.0
437,0.01239982680388766,0.0,518000.0,9359000.0
438,0.011135152941546088,0.0,518500.0,9359000.0
439,0.00920314924669437,0.0,519000.0,9359000.0
440,0.00665299392100322,0.0,519500.0,9359000.0
441,0.006170780456093558,0.0,520000.0,9359000.0
442,0.006170780456093558,0.0,520500.0,9359000.0
443,0.01676385682444203,0.0,521000.0,9359000.0
444,0.022946484961722493,0.0,521500.0,9359000.0
445,0.022946484961722493,0.0,522000.0,9359000.0
446,0.0010111349881331908,0.0,522500.0,9359000.0
447,0.0655430654672407,0.0,523000.0,9359000.0
448,0.018903747567256896,0.0,523500.0,9359000.0
449,0.00021534100467078077,0.0,525500.0,9359000.0
450,0.0031458024753923696,0.0,526000.0,9359000.0
451,0.00999911784552011,0.0,526500.0,9359000.0
452,0.08737315050089942,0.0,527000.0,9359000.0
453,0.029164089382275455,0.0,527500.0,9359000.0
454,0.026624332371794217,0.0,528000.0,9359000.0
455,0.005649451257125201,0.0,528500.0,9359000.0
456,0.0179745191870914,0.0,529000.0,9359000.0
457,0.04181234201598614,0.0,529500.0,9359000.0
458,0.1778850167610597,0.0,530000.0,9359000.0
459,0.013315934047157005,0.0,530500.0,9359000.0
460,0.013781788234897747,0.0,531000.0,9359000.0
461,0.004753002006730684,0.0,531500.0,9359000.0
462,0.19647421943761684,0.0,532000.0,9359000.0
463,0.0006725413741783407,0.0,514000.0,9358500.0
464,0.010804147686026186,0.0,514500.0,9358500.0
465,0.010804147686026186,0.0,515000.0,9358500.0
466,0.006940140296322753,0.0,515500.0,9358500.0
467,0.006940140296322753,0.0,516000.0,9358500.0
468,0.015237274288963347,0.0,516500.0,9358500.0
469,0.0148255764187167,0.0,517000.0,9358500.0
470,0.0148255764187167,0.0,517500.0,9358500.0
471,0.006984423411756924,0.0,518000.0,9358500.0
472,0.00920314924669437,0.0,518500.0,9358500.0
473,0.00920314924669437,0.0,519000.0,9358500.0
474,0.00665299392100322,0.0,519500.0,9358500.0
475,0.006270790708654697,0.0,520000.0,9358500.0
476,0.006170780456093558,0.0,520500.0,9358500.0
477,0.01676385682444203,0.0,521000.0,9358500.0
478,0.022946484961722493,0.0,521500.0,9358500.0
479,0.02255143601373557,0.0,522000.0,9358500.0
480,0.024427534659610443,0.0,522500.0,9358500.0
481,0.0655430654672407,0.0,523000.0,9358500.0
482,0.015510703529857865,0.0,523500.0,9358500.0
483,0.0,0.0,526000.0,9358500.0
484,0.002715120466050808,0.0,526500.0,9358500.0
485,0.04578058587469923,0.0,527000.0,9358500.0
486,0.07163998599897242,0.0,527500.0,9358500.0
487,0.06679374503543557,0.0,528000.0,9358500.0
488,0.04484355402737171,0.0,528500.0,9358500.0
489,0.008256733752117293,0.0,529000.0,9358500.0
490,0.1524570001828144,0.0,529500.0,9358500.0
491,0.1855233703333112,0.0,530000.0,9358500.0
492,0.018803662586963317,0.0,530500.0,9358500.0
493,0.014096577455526489,0.0,531000.0,9358500.0
494,0.009185810922395997,0.0,531500.0,9358500.0
495,0.19699417779778927,0.0,532000.0,9358500.0
496,0.0006725413741783407,0.0,514000.0,9358000.0
497,0.001273439257288585,0.0,514500.0,9358000.0
498,0.003076132906619317,0.0,515000.0,9358000.0
499,0.003076132906619317,0.0,515500.0,9358000.0
500,0.003076132906619317,0.0,516000.0,9358000.0
501,0.01737336561203965,0.0,516500.0,9358000.0
502,0.016299118584441413,0.0,517000.0,9358000.0
503,0.016299118584441413,0.0,517500.0,9358000.0
504,0.012150233578143797,0.0,518000.0,9358000.0
505,0.012150233578143797,0.0,518500.0,9358000.0
506,0.012150233578143797,0.0,519000.0,9358000.0
507,0.009600078252452645,0.0,519500.0,9358000.0
508,0.006270790708654697,0.0,520000.0,9358000.0
509,0.006170780456093558,0.0,520500.0,9358000.0
510,0.01676385682444203,0.0,521000.0,9358000.0
511,0.022946484961722493,0.0,521500.0,9358000.0
512,0.022156387065748646,0.0,522000.0,9358000.0
513,0.024427534659610443,0.0,522500.0,9358000.0
514,0.0655430654672407,0.0,523000.0,9358000.0
515,0.006284686471293293,0.0,523500.0,9358000.0
516,0.044738289577059845,0.0,527000.0,9358000.0
517,0.07328948520306136,0.0,527500.0,9358000.0
518,0.056032358608192875,0.0,528000.0,9358000.0
519,0.00708658842755336,0.0,528500.0,9358000.0
520,0.006855027013001451,0.0,529000.0,9358000.0
521,0.3010550203624938,0.0,529500.0,9358000.0
522,0.11078315054793349,0.0,530000.0,9358000.0
523,0.01352210463681556,0.0,530500.0,9358000.0
524,0.014201507195736072,0.0,531000.0,9358000.0
525,0.009185810922395997,0.0,531500.0,9358000.0
526,0.1949643829023307,0.0,532000.0,9358000.0
527,0.0025517605000337134,0.0,514000.0,9357500.0
528,0.0025517605000337134,0.0,514500.0,9357500.0
529,0.00495535203247469,0.0,515000.0,9357500.0
530,0.0038129039894816735,0.0,515500.0,9357500.0
531,0.0060232172380687435,0.0,516000.0,9357500.0
532,0.01938615438663326,0.0,516500.0,9357500.0
533,0.017772660750166126,0.0,517000.0,9357500.0
534,0.017772660750166126,0.0,517500.0,9357500.0
535,0.012150233578143797,0.0,518000.0,9357500.0
536,0.012150233578143797,0.0,518500.0,9357500.0
