"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,216.875000,0,554,0,184549377,yes,1.000000
5,,52.251351,204.027027,0,554,0,184549377,yes,1.000000
4,,49.807143,188.642857,0,578,0,184549377,yes,1.000000
3,,49.362500,167.750000,0,546,0,184549377,yes,1.000000
2,,13.186111,29.666667,0,732,0,184549377,yes,1.000000
1,,5.052273,9.909091,0,726,0,184549377,yes,1.000000
