"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,90.150000,0,400,0,184549377,yes,1.000000
5,,52.251351,86.540541,0,403,0,184549377,yes,1.000000
4,,49.807143,93.071429,0,401,0,184549377,yes,1.000000
3,,49.362500,58.208333,0,388,0,184549377,yes,1.000000
2,,13.186111,59.152778,0,775,0,184549377,yes,1.000000
1,,5.052273,12.000000,0,752,0,184549377,yes,1.000000
