"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
39,0.723977,0.692977,5,31,474,1,31,442,0.0021097,0,0,0,1
40,0.722977,0.692977,5,30,474,2,30,442,0.00421941,0,0,0,1
41,0.710826,0.678826,5,32,474,1,32,441,0.0021097,0,0,0,1
42,0.964292,0.941292,4,23,474,1,23,450,0.0021097,0,0,0,1
43,0.954423,0.919423,7,35,474,5,35,434,0.0105485,0,0,0,1
44,0.729631,0.693631,5,36,474,0,36,438,0,0,0,0,1
45,0.710826,0.678826,5,32,474,1,32,441,0.0021097,0,0,0,1
46,1.03584,0.990839,8,45,474,4,45,425,0.00843882,0,0,0,1
47,0.729631,0.693631,5,36,474,0,36,438,0,0,0,0,1
48,0.888514,0.836514,9,52,474,4,52,418,0.00843882,0,0,0,1
49,0.954423,0.919423,7,35,474,5,35,434,0.0105485,0,0,0,1
50,0.723977,0.692977,5,31,474,1,31,442,0.0021097,0,0,0,1
51,0.828349,0.787349,7,41,474,5,41,428,0.0105485,0,0,0,1
52,0.710826,0.678826,5,32,474,1,32,441,0.0021097,0,0,0,1
53,0.723977,0.692977,5,31,474,1,31,442,0.0021097,0,0,0,1
54,1.08596,1.01341,7,39,474,2,39,433,0.00421941,0.0335477,0.0346667,1,0.973631
55,0.725631,0.693631,5,32,474,0,32,442,0,0,0,0,1
56,0.710826,0.678826,5,32,474,1,32,441,0.0021097,0,0,0,1
57,0.727853,0.695853,5,32,474,2,32,440,0.00421941,0,0,0,1
58,0.731222,0.664674,5,33,474,0,33,441,0,0.0335477,0.0346667,1,0.973631
59,0.710826,0.678826,5,32,474,1,32,441,0.0021097,0,0,0,1
60,0.741782,0.707782,5,34,474,0,34,440,0,0,0,0,1
61,0.719078,0.687078,5,32,474,2,32,440,0.00421941,0,0,0,1
62,0.719078,0.687078,5,32,474,2,32,440,0.00421941,0,0,0,1
63,0.727853,0.695853,5,32,474,2,32,440,0.00421941,0,0,0,1
64,0.886657,0.808109,7,45,474,1,45,428,0.0021097,0.0335477,0.0346667,1,0.973631
65,0.719078,0.687078,5,32,474,2,32,440,0.00421941,0,0,0,1
66,0.833712,0.801712,5,32,474,1,32,441,0.0021097,0,0,0,1
67,0.727853,0.695853,5,32,474,2,32,440,0.00421941,0,0,0,1
68,0.723977,0.692977,5,31,474,1,31,442,0.0021097,0,0,0,1
69,0.722977,0.692977,5,30,474,2,30,442,0.00421941,0,0,0,1
70,0.722977,0.692977,5,30,474,2,30,442,0.00421941,0,0,0,1
71,0.719078,0.687078,5,32,474,2,32,440,0.00421941,0,0,0,1
72,0.710826,0.678826,5,32,474,1,32,441,0.0021097,0,0,0,1
73,0.710826,0.678826,5,32,474,1,32,441,0.0021097,0,0,0,1
74,0.885066,0.837066,7,48,474,0,48,426,0,0,0,0,1
75,1.0366,0.983599,9,53,474,3,53,418,0.00632911,0,0,0,1
76,0.725631,0.693631,5,32,474,0,32,442,0,0,0,0,1
77,0.846154,0.802154,7,44,474,3,44,427,0.00632911,0,0,0,1
78,0.727853,0.695853,5,32,474,2,32,440,0.00421941,0,0,0,1
79,0.837606,0.794606,6,43,474,1,43,430,0.0021097,0,0,0,1
80,0.863261,0.822261,7,41,474,2,41,431,0.00421941,0,0,0,1
81,0.725631,0.693631,5,32,474,0,32,442,0,0,0,0,1
82,0.727853,0.695853,5,32,474,2,32,440,0.00421941,0,0,0,1
83,0.710826,0.678826,5,32,474,1,32,441,0.0021097,0,0,0,1
84,0.837606,0.794606,6,43,474,1,43,430,0.0021097,0,0,0,1
85,0.725631,0.693631,5,32,474,0,32,442,0,0,0,0,1
86,0.746658,0.710658,5,36,474,1,36,437,0.0021097,0,0,0,1
87,0.880413,0.836413,7,44,474,3,44,427,0.00632911,0,0,0,1
88,0.950774,0.894774,11,56,474,9,56,409,0.0189873,0,0,0,1
89,0.964292,0.941292,4,23,474,1,23,450,0.0021097,0,0,0,1
90,0.722977,0.692977,5,30,474,3,30,441,0.00632911,0,0,0,1
91,0.964292,0.941292,4,23,474,1,23,450,0.0021097,0,0,0,1
92,1.03294,0.98494,8,48,474,4,48,422,0.00843882,0,0,0,1
93,0.725631,0.693631,5,32,474,0,32,442,0,0,0,0,1
94,0.729631,0.693631,5,36,474,0,36,438,0,0,0,0,1
95,0.722977,0.692977,5,30,474,2,30,442,0.00421941,0,0,0,1
96,0.828349,0.787349,7,41,474,5,41,428,0.0105485,0,0,0,1
97,0.963292,0.941292,4,22,474,1,22,451,0.0021097,0,0,0,1
98,0.710826,0.678826,5,32,474,1,32,441,0.0021097,0,0,0,1
99,0.964292,0.941292,4,23,474,1,23,450,0.0021097,0,0,0,1
100,0.936623,0.880623,11,56,474,7,56,411,0.0147679,0,0,0,1
