"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
111,0.796405,0.296405,41,50,2830,37,50,2743,0.0130742,0,0,0,1
112,0.708626,0.318626,38,39,2830,37,39,2754,0.0130742,0,0,0,1
113,0.726736,0.316736,39,41,2830,37,41,2752,0.0130742,0,0,0,1
114,0.724178,0.264178,37,46,2830,32,46,2752,0.0113074,0,0,0,1
115,0.821528,0.371528,39,45,2830,35,45,2750,0.0123675,0,0,0,1
116,0.74451,0.37451,36,37,2830,33,37,2760,0.0116608,0,0,0,1
117,0.69782,0.31782,41,38,2830,41,38,2751,0.0144876,0,0,0,1
118,0.7584,0.2684,40,49,2830,34,49,2747,0.0120141,0,0,0,1
119,0.723202,0.333202,39,39,2830,39,39,2752,0.0137809,0,0,0,1
120,0.838703,0.418703,40,42,2830,37,42,2751,0.0130742,0,0,0,1
121,0.740602,0.340602,39,40,2830,38,40,2752,0.0134276,0,0,0,1
122,0.755816,0.315816,40,44,2830,36,44,2750,0.0127208,0,0,0,1
123,0.765543,0.305543,42,46,2830,38,46,2746,0.0134276,0,0,0,1
124,0.845797,0.375797,38,47,2830,33,47,2750,0.0116608,0,0,0,1
125,0.78331,0.31331,38,47,2830,32,47,2751,0.0113074,0,0,0,1
126,0.778798,0.378798,33,40,2830,28,40,2762,0.00989399,0,0,0,1
127,0.774615,0.364615,38,41,2830,36,41,2753,0.0127208,0,0,0,1
128,0.757368,0.287368,37,47,2830,34,47,2749,0.0120141,0,0,0,1
129,0.87894,0.39894,41,48,2830,38,48,2744,0.0134276,0,0,0,1
130,0.749483,0.339483,40,41,2830,37,41,2752,0.0130742,0,0,0,1
131,0.814368,0.334368,41,48,2830,37,48,2745,0.0130742,0,0,0,1
132,0.755771,0.313447,41,44,2830,40,44,2746,0.0141343,0.00232438,0.00555556,1,0.999579
133,0.745605,0.275605,36,47,2830,31,47,2752,0.0109541,0,0,0,1
134,0.761847,0.359523,38,40,2830,36,40,2754,0.0127208,0.00232438,0.00555556,1,0.999579
135,0.785669,0.365669,42,42,2830,41,42,2747,0.0144876,0,0,0,1
136,0.789192,0.359192,37,43,2830,32,43,2755,0.0113074,0,0,0,1
137,0.831158,0.361158,40,47,2830,36,47,2747,0.0127208,0,0,0,1
138,0.778475,0.358475,38,42,2830,34,42,2754,0.0120141,0,0,0,1
139,0.708412,0.268412,38,44,2830,35,44,2751,0.0123675,0,0,0,1
140,0.72543,0.34543,38,38,2830,37,38,2755,0.0130742,0,0,0,1
141,0.769098,0.349098,37,42,2830,35,42,2753,0.0123675,0,0,0,1
142,0.880314,0.400314,39,48,2830,35,48,2747,0.0123675,0,0,0,1
143,0.769851,0.329851,42,44,2830,42,44,2744,0.014841,0,0,0,1
144,0.731609,0.321609,42,41,2830,42,41,2747,0.014841,0,0,0,1
145,0.832332,0.332332,43,50,2830,39,50,2741,0.0137809,0,0,0,1
146,0.705739,0.273414,36,43,2830,34,43,2753,0.0120141,0.00232438,0.00555556,1,0.999579
147,0.728064,0.278064,36,45,2830,33,45,2752,0.0116608,0,0,0,1
148,0.708577,0.278577,41,43,2830,39,43,2748,0.0137809,0,0,0,1
149,0.735479,0.305479,32,43,2830,29,43,2758,0.0102473,0,0,0,1
150,0.716953,0.324629,39,39,2830,39,39,2752,0.0137809,0.00232438,0.00555556,1,0.999579
151,0.771728,0.401728,37,37,2830,36,37,2757,0.0127208,0,0,0,1
152,0.762559,0.272559,33,49,2830,26,49,2755,0.00918728,0,0,0,1
153,0.845676,0.375676,41,47,2830,39,47,2744,0.0137809,0,0,0,1
154,0.69374,0.26374,39,43,2830,37,43,2750,0.0130742,0,0,0,1
155,0.752114,0.282114,40,47,2830,37,47,2746,0.0130742,0,0,0,1
156,0.811178,0.371178,41,44,2830,39,44,2747,0.0137809,0,0,0,1
157,0.704996,0.294996,36,41,2830,33,41,2756,0.0116608,0,0,0,1
158,0.742117,0.282117,42,46,2830,40,46,2744,0.0141343,0,0,0,1
159,0.853613,0.333613,43,52,2830,39,52,2739,0.0137809,0,0,0,1
160,0.83379,0.36379,41,47,2830,38,47,2745,0.0134276,0,0,0,1
161,0.680324,0.290324,38,39,2830,37,39,2754,0.0130742,0,0,0,1
162,0.758217,0.318217,39,44,2830,35,44,2751,0.0123675,0,0,0,1
163,0.762245,0.252245,42,51,2830,38,51,2741,0.0134276,0,0,0,1
164,0.825202,0.395202,37,43,2830,34,43,2753,0.0120141,0,0,0,1
165,0.706592,0.306592,37,40,2830,34,40,2756,0.0120141,0,0,0,1
166,0.792589,0.272589,42,52,2830,38,52,2740,0.0134276,0,0,0,1
167,0.897171,0.397171,38,50,2830,31,50,2749,0.0109541,0,0,0,1
168,0.798252,0.288252,41,51,2830,39,51,2740,0.0137809,0,0,0,1
169,0.995579,0.405579,41,59,2830,35,59,2736,0.0123675,0,0,0,1
170,0.797643,0.317643,41,48,2830,37,48,2745,0.0130742,0,0,0,1
171,0.799763,0.379763,37,42,2830,33,42,2755,0.0116608,0,0,0,1
172,0.757453,0.307453,39,45,2830,36,45,2749,0.0127208,0,0,0,1
173,0.739996,0.307672,37,43,2830,33,43,2754,0.0116608,0.00232438,0.00555556,1,0.999579
174,0.752898,0.312898,39,44,2830,37,44,2749,0.0130742,0,0,0,1
175,0.839678,0.379678,41,46,2830,39,46,2745,0.0137809,0,0,0,1
