"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.775000,0,54,0,184549377,,1.000000
5,,0.000000,1.135135,0,76,0,184549377,,1.000000
4,,0.000000,1.750000,0,100,0,184549377,,1.000000
3,,0.000000,0.625000,0,122,0,184549377,,1.000000
2,,13.186111,13.486111,0,720,0,184549377,yes,1.000000
1,,5.052273,5.159091,0,732,0,184549377,yes,1.000000
