"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.600000,0,55,0,184549377,,1.000000
5,,0.000000,1.648649,0,75,0,184549377,,1.000000
4,,0.000000,1.607143,0,99,0,184549377,,1.000000
3,,0.000000,0.916667,0,123,0,184549377,,1.000000
2,,13.186111,13.277778,0,691,0,184549377,yes,1.000000
1,,5.052273,5.090909,0,702,0,184549377,yes,1.000000
