"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.350000,0,54,0,184549377,,1.000000
5,,0.000000,1.162162,0,73,0,184549377,,1.000000
4,,0.000000,1.392857,0,102,0,184549377,,1.000000
3,,0.000000,0.416667,0,132,0,184549377,,1.000000
2,,13.186111,13.208333,0,705,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,715,0,184549377,yes,1.000000
