"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.375000,0,51,0,184549377,,1.000000
5,,0.000000,1.540541,0,70,0,184549377,,1.000000
4,,0.000000,1.821429,0,100,0,184549377,,1.000000
3,,0.000000,0.416667,0,129,0,184549377,,1.000000
2,,13.186111,13.263889,0,685,0,184549377,yes,1.000000
1,,5.052273,5.090909,0,698,0,184549377,yes,1.000000
