"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.450000,0,63,0,184549377,,1.000000
5,,0.000000,1.162162,0,87,0,184549377,,1.000000
4,,0.000000,1.392857,0,115,0,184549377,,1.000000
3,,0.000000,1.000000,0,147,0,184549377,,1.000000
2,,13.186111,13.444444,0,734,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,753,0,184549377,yes,1.000000
