"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,5.932125,27.570992,0,747,0,184549377,yes,1.000000
1,,0.853247,3.560728,0,765,0,184549377,yes,1.000000
