"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.275000,0,51,0,184549377,,1.000000
5,,0.000000,1.135135,0,72,0,184549377,,1.000000
4,,0.000000,1.642857,0,106,0,184549377,,1.000000
3,,0.000000,0.250000,0,114,0,184549377,,1.000000
2,,13.186111,13.208333,0,739,0,184549377,yes,1.000000
1,,5.052273,5.113636,0,742,0,184549377,yes,1.000000
