"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.450000,0,55,0,184549377,,1.000000
5,,0.000000,1.216216,0,73,0,184549377,,1.000000
4,,0.000000,1.392857,0,104,0,184549377,,1.000000
3,,0.000000,0.708333,0,134,0,184549377,,1.000000
2,,13.186111,13.263889,0,747,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,761,0,184549377,yes,1.000000
