"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.325000,0,58,0,184549377,,1.000000
5,,0.000000,1.054054,0,78,0,184549377,,1.000000
4,,0.000000,1.607143,0,114,0,184549377,,1.000000
3,,0.000000,0.583333,0,147,0,184549377,,1.000000
2,,13.186111,13.500000,0,728,0,184549377,yes,1.000000
1,,5.052273,5.159091,0,738,0,184549377,yes,1.000000
