"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,2.075000,0,52,0,184549377,,1.000000
5,,0.000000,1.405405,0,69,0,184549377,,1.000000
4,,0.000000,1.714286,0,94,0,184549377,,1.000000
3,,0.000000,1.125000,0,116,0,184549377,,1.000000
2,,13.186111,13.513889,0,717,0,184549377,yes,1.000000
1,,5.052273,5.136364,0,721,0,184549377,yes,1.000000
