"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.550000,0,54,0,184549377,,1.000000
5,,0.000000,1.378378,0,70,0,184549377,,1.000000
4,,0.000000,1.750000,0,105,0,184549377,,1.000000
3,,0.000000,0.666667,0,129,0,184549377,,1.000000
2,,13.186111,13.444444,0,697,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,705,0,184549377,yes,1.000000
