"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.325000,0,49,0,184549377,,1.000000
5,,0.000000,1.594595,0,72,0,184549377,,1.000000
4,,0.000000,1.607143,0,98,0,184549377,,1.000000
3,,0.000000,0.708333,0,137,0,184549377,,1.000000
2,,13.186111,13.222222,0,737,0,184549377,yes,1.000000
1,,5.052273,5.136364,0,736,0,184549377,yes,1.000000
