"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.125000,0,62,0,184549377,,1.000000
5,,0.000000,1.297297,0,83,0,184549377,,1.000000
4,,0.000000,1.750000,0,120,0,184549377,,1.000000
3,,0.000000,0.583333,0,147,0,184549377,,1.000000
2,,13.186111,13.722222,0,743,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,751,0,184549377,yes,1.000000
