"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.425000,0,55,0,184549377,,1.000000
5,,0.000000,1.135135,0,69,0,184549377,,1.000000
4,,0.000000,1.392857,0,102,0,184549377,,1.000000
3,,0.000000,0.875000,0,140,0,184549377,,1.000000
2,,13.186111,13.319444,0,692,0,184549377,yes,1.000000
1,,5.052273,5.159091,0,700,0,184549377,yes,1.000000
