"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.225000,0,51,0,184549377,,1.000000
5,,0.000000,1.297297,0,71,0,184549377,,1.000000
4,,0.000000,1.714286,0,105,0,184549377,,1.000000
3,,0.000000,0.500000,0,140,0,184549377,,1.000000
2,,13.186111,13.208333,0,708,0,184549377,yes,1.000000
1,,5.052273,5.113636,0,718,0,184549377,yes,1.000000
