"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.425000,0,46,0,184549377,,1.000000
5,,0.000000,1.135135,0,64,0,184549377,,1.000000
4,,0.000000,1.714286,0,94,0,184549377,,1.000000
3,,0.000000,0.583333,0,125,0,184549377,,1.000000
2,,13.186111,13.236111,0,718,0,184549377,yes,1.000000
1,,5.052273,5.181818,0,726,0,184549377,yes,1.000000
