"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.300000,0,46,0,184549377,,1.000000
5,,0.000000,0.864865,0,61,0,184549377,,1.000000
4,,0.000000,1.357143,0,86,0,184549377,,1.000000
3,,0.000000,0.916667,0,122,0,184549377,,1.000000
2,,13.186111,13.625000,0,690,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,705,0,184549377,yes,1.000000
