"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.750000,0,53,0,184549377,,1.000000
5,,0.000000,1.756757,0,73,0,184549377,,1.000000
4,,0.000000,1.750000,0,92,0,184549377,,1.000000
3,,0.000000,1.166667,0,132,0,184549377,,1.000000
2,,13.186111,13.500000,0,700,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,721,0,184549377,yes,1.000000
