"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.450000,0,54,0,184549377,,1.000000
5,,0.000000,1.243243,0,72,0,184549377,,1.000000
4,,0.000000,1.678571,0,94,0,184549377,,1.000000
3,,0.000000,0.416667,0,118,0,184549377,,1.000000
2,,13.186111,13.402778,0,736,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,739,0,184549377,yes,1.000000
