"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.700000,0,53,0,184549377,,1.000000
5,,0.000000,1.513514,0,79,0,184549377,,1.000000
4,,0.000000,1.714286,0,100,0,184549377,,1.000000
3,,0.000000,0.791667,0,137,0,184549377,,1.000000
2,,13.186111,13.208333,0,702,0,184549377,yes,1.000000
1,,5.052273,5.090909,0,714,0,184549377,yes,1.000000
