"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.700000,0,45,0,184549377,,1.000000
5,,0.000000,1.351351,0,63,0,184549377,,1.000000
4,,0.000000,1.928571,0,98,0,184549377,,1.000000
3,,0.000000,0.375000,0,111,0,184549377,,1.000000
2,,13.186111,13.402778,0,693,0,184549377,yes,1.000000
1,,5.052273,5.113636,0,705,0,184549377,yes,1.000000
