"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.300000,0,57,0,184549377,,1.000000
5,,0.000000,1.054054,0,76,0,184549377,,1.000000
4,,0.000000,1.857143,0,100,0,184549377,,1.000000
3,,0.000000,0.291667,0,130,0,184549377,,1.000000
2,,13.186111,13.763889,0,714,0,184549377,yes,1.000000
1,,5.052273,5.227273,0,733,0,184549377,yes,1.000000
