"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.425000,0,51,0,184549377,,1.000000
5,,0.000000,1.351351,0,69,0,184549377,,1.000000
4,,0.000000,1.928571,0,91,0,184549377,,1.000000
3,,0.000000,0.500000,0,116,0,184549377,,1.000000
2,,13.186111,13.263889,0,708,0,184549377,yes,1.000000
1,,5.052273,5.113636,0,725,0,184549377,yes,1.000000
