"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.550000,0,51,0,184549377,,1.000000
5,,0.000000,0.972973,0,65,0,184549377,,1.000000
4,,0.000000,1.428571,0,108,0,184549377,,1.000000
3,,0.000000,0.625000,0,137,0,184549377,,1.000000
2,,13.186111,13.305556,0,720,0,184549377,yes,1.000000
1,,5.052273,5.159091,0,724,0,184549377,yes,1.000000
