"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.875000,0,57,0,184549377,,1.000000
5,,0.000000,1.297297,0,65,0,184549377,,1.000000
4,,0.000000,2.071429,0,98,0,184549377,,1.000000
3,,0.000000,0.291667,0,123,0,184549377,,1.000000
2,,13.186111,13.194444,0,684,0,184549377,yes,1.000000
1,,5.052273,5.090909,0,708,0,184549377,yes,1.000000
