"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,0.000000,1.425000,0,54,0,184549377,,1.000000
5,,0.000000,0.972973,0,72,0,184549377,,1.000000
4,,0.000000,1.214286,0,103,0,184549377,,1.000000
3,,0.000000,0.916667,0,114,0,184549377,,1.000000
2,,13.186111,13.319444,0,729,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,732,0,184549377,yes,1.000000
