"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,5.932125,20.223210,0,741,0,184549377,yes,1.000000
1,,0.853247,5.548274,0,771,0,184549377,yes,1.000000
