"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,51.400000,0,205,0,184549377,no,0.875080
5,,52.251351,52.243243,0,220,0,184549377,no,0.999845
4,,49.807143,49.928571,0,240,0,184549377,yes,1.000000
3,,49.362500,54.250000,0,273,0,184549377,yes,1.000000
2,,13.186111,12.833333,0,700,0,184549377,no,0.973246
1,,5.052273,5.090909,0,717,0,184549377,yes,1.000000
