"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,51.200000,0,211,0,184549377,no,0.871675
5,,52.251351,52.243243,0,235,0,184549377,no,0.999845
4,,49.807143,50.357143,0,260,0,184549377,yes,1.000000
3,,49.362500,52.625000,0,289,0,184549377,yes,1.000000
2,,13.186111,13.180556,0,707,0,184549377,no,0.999579
1,,5.052273,5.068182,0,717,0,184549377,yes,1.000000
