"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,50.800000,0,204,0,184549377,no,0.864865
5,,52.251351,52.243243,0,219,0,184549377,no,0.999845
4,,49.807143,50.178571,0,247,0,184549377,yes,1.000000
3,,49.362500,52.583333,0,275,0,184549377,yes,1.000000
2,,13.186111,13.097222,0,677,0,184549377,no,0.993259
1,,5.052273,5.068182,0,701,0,184549377,yes,1.000000
