"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,51.275000,0,205,0,184549377,no,0.872952
5,,52.251351,52.270270,0,224,0,184549377,yes,1.000000
4,,49.807143,50.107143,0,252,0,184549377,yes,1.000000
3,,49.362500,54.208333,0,281,0,184549377,yes,1.000000
2,,13.186111,13.236111,0,712,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,727,0,184549377,yes,1.000000
