"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,51.600000,0,208,0,184549377,no,0.878485
5,,52.251351,52.243243,0,224,0,184549377,no,0.999845
4,,49.807143,49.821429,0,255,0,184549377,yes,1.000000
3,,49.362500,53.208333,0,280,0,184549377,yes,1.000000
2,,13.186111,13.236111,0,699,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,711,0,184549377,yes,1.000000
