,effort,latitude,longitude
82,0.0,9364000.0,519000.0
83,0.0,9364000.0,519500.0
84,0.0,9364000.0,520000.0
85,0.0,9364000.0,520500.0
86,0.0,9364000.0,521000.0
87,0.0,9364000.0,521500.0
88,0.0,9364000.0,522000.0
89,0.0,9364000.0,522500.0
90,0.0,9364000.0,523000.0
91,0.0,9364000.0,523500.0
92,5.892440794249615e-07,9364000.0,524000.0
93,0.0,9364000.0,524500.0
94,0.0,9364000.0,525000.0
95,0.0,9364000.0,525500.0
96,0.0,9364000.0,526000.0
97,0.0,9364000.0,526500.0
98,0.0,9364000.0,527000.0
99,0.0,9364000.0,527500.0
100,0.0,9364000.0,528000.0
101,0.0,9364000.0,528500.0
102,0.0,9364000.0,529000.0
103,0.0,9364000.0,529500.0
104,0.0,9364000.0,530000.0
105,6.172087803126542e-07,9364000.0,530500.0
106,6.172087803126542e-07,9364000.0,531000.0
107,4.629065852344907e-07,9364000.0,531500.0
108,0.0,9363500.0,514000.0
109,0.0,9363500.0,514500.0
110,0.0,9363500.0,515000.0
111,0.0,9363500.0,515500.0
112,0.0,9363500.0,516000.0
113,0.0,9363500.0,516500.0
114,0.0,9363500.0,517000.0
115,0.0,9363500.0,517500.0
116,0.0,9363500.0,518000.0
117,0.0,9363500.0,518500.0
118,0.0,9363500.0,519000.0
119,0.0,9363500.0,519500.0
120,0.0,9363500.0,520000.0
121,0.0,9363500.0,520500.0
122,0.0,9363500.0,521000.0
123,0.0,9363500.0,521500.0
124,0.0,9363500.0,522000.0
125,0.0,9363500.0,522500.0
126,0.0,9363500.0,523000.0
127,1.7045853901746344e-07,9363500.0,523500.0
128,1.6751421616299926e-06,9363500.0,524000.0
129,0.0,9363500.0,524500.0
130,5.504732109422793e-07,9363500.0,525000.0
131,0.0,9363500.0,525500.0
132,0.0,9363500.0,526000.0
133,0.0,9363500.0,526500.0
134,0.0,9363500.0,527000.0
135,0.0,9363500.0,527500.0
136,0.0,9363500.0,528000.0
137,0.0,9363500.0,528500.0
138,0.0,9363500.0,529000.0
139,0.0,9363500.0,529500.0
140,0.0,9363500.0,530000.0
141,3.086043901563271e-07,9363500.0,530500.0
142,6.172087803126542e-07,9363500.0,531000.0
143,6.172087803126542e-07,9363500.0,531500.0
144,0.0,9363500.0,532000.0
145,0.0,9363000.0,514000.0
146,0.0,9363000.0,514500.0
147,0.0,9363000.0,515000.0
148,0.0,9363000.0,515500.0
149,0.0,9363000.0,516000.0
150,0.0,9363000.0,516500.0
151,0.0,9363000.0,517000.0
152,0.0,9363000.0,517500.0
153,0.0,9363000.0,518000.0
154,0.0,9363000.0,518500.0
155,0.0,9363000.0,519000.0
156,0.0,9363000.0,519500.0
157,0.0,9363000.0,520000.0
158,0.0,9363000.0,520500.0
159,0.0,9363000.0,521000.0
160,0.0,9363000.0,521500.0
161,0.0,9363000.0,522000.0
162,0.0,9363000.0,522500.0
163,0.0,9363000.0,523000.0
164,3.409170780349269e-07,9363000.0,523500.0
165,7.523418113062646e-07,9363000.0,524000.0
166,0.0,9363000.0,524500.0
167,5.504732109422793e-07,9363000.0,525000.0
168,2.7523660547113967e-07,9363000.0,525500.0
169,0.0,9363000.0,526000.0
170,0.0,9363000.0,526500.0
171,0.0,9363000.0,527000.0
172,0.0,9363000.0,527500.0
173,0.0,9363000.0,528000.0
174,0.0,9363000.0,528500.0
175,0.0,9363000.0,529000.0
176,0.0,9363000.0,529500.0
177,0.0,9363000.0,530000.0
178,0.0,9363000.0,530500.0
179,6.172087803126542e-07,9363000.0,531000.0
180,6.172087803126542e-07,9363000.0,531500.0
181,0.0,9363000.0,532000.0
182,0.0,9362500.0,514000.0
183,0.0,9362500.0,514500.0
184,0.0,9362500.0,515000.0
185,0.0,9362500.0,515500.0
186,0.0,9362500.0,516000.0
187,0.0,9362500.0,516500.0
188,0.0,9362500.0,517000.0
189,0.0,9362500.0,517500.0
190,0.0,9362500.0,518000.0
191,0.0,9362500.0,518500.0
192,0.0,9362500.0,519000.0
193,0.0,9362500.0,519500.0
194,0.0,9362500.0,520000.0
195,0.0,9362500.0,520500.0
196,0.0,9362500.0,521000.0
197,0.0,9362500.0,521500.0
198,0.0,9362500.0,522000.0
199,0.0,9362500.0,522500.0
200,0.0,9362500.0,523000.0
201,3.409170780349269e-07,9362500.0,523500.0
202,6.671125417975329e-07,9362500.0,524000.0
203,2.7523660547113967e-07,9362500.0,525000.0
204,5.504732109422793e-07,9362500.0,525500.0
205,0.0,9362500.0,526000.0
206,0.0,9362500.0,526500.0
207,0.0,9362500.0,527000.0
208,0.0,9362500.0,527500.0
209,0.0,9362500.0,528000.0
210,0.0,9362500.0,528500.0
211,0.0,9362500.0,529000.0
212,0.0,9362500.0,529500.0
213,0.0,9362500.0,530000.0
214,0.0,9362500.0,530500.0
215,6.172087803126542e-07,9362500.0,531000.0
216,6.172087803126542e-07,9362500.0,531500.0
217,3.086043901563271e-07,9362500.0,532000.0
218,0.0,9362000.0,514000.0
219,0.0,9362000.0,514500.0
220,0.0,9362000.0,515000.0
221,0.0,9362000.0,515500.0
222,0.0,9362000.0,516000.0
223,0.0,9362000.0,516500.0
224,0.0,9362000.0,517000.0
225,0.0,9362000.0,517500.0
226,0.0,9362000.0,518000.0
227,0.0,9362000.0,518500.0
228,0.0,9362000.0,519000.0
229,0.0,9362000.0,519500.0
230,0.0,9362000.0,520000.0
231,0.0,9362000.0,520500.0
232,0.0,9362000.0,521000.0
233,0.0,9362000.0,521500.0
234,0.0,9362000.0,522000.0
235,0.0,9362000.0,522500.0
236,0.0,9362000.0,523000.0
237,3.409170780349269e-07,9362000.0,523500.0
238,0.0,9362000.0,524000.0
239,2.7523660547113967e-07,9362000.0,525000.0
240,5.504732109422793e-07,9362000.0,525500.0
241,0.0,9362000.0,526000.0
242,0.0,9362000.0,526500.0
243,0.0,9362000.0,527000.0
244,0.0,9362000.0,527500.0
245,0.0,9362000.0,528000.0
246,0.0,9362000.0,528500.0
247,0.0,9362000.0,529000.0
248,0.0,9362000.0,529500.0
249,0.0,9362000.0,530000.0
250,0.0,9362000.0,530500.0
251,4.629065852344907e-07,9362000.0,531000.0
252,3.086043901563271e-07,9362000.0,532000.0
253,0.0,9361500.0,514000.0
254,0.0,9361500.0,514500.0
255,0.0,9361500.0,515000.0
256,0.0,9361500.0,515500.0
257,0.0,9361500.0,516000.0
258,0.0,9361500.0,516500.0
259,0.0,9361500.0,517000.0
260,0.0,9361500.0,517500.0
261,0.0,9361500.0,518000.0
262,0.0,9361500.0,518500.0
263,0.0,9361500.0,519000.0
264,0.0,9361500.0,519500.0
265,0.0,9361500.0,520000.0
266,0.0,9361500.0,520500.0
267,0.0,9361500.0,521000.0
268,0.0,9361500.0,521500.0
269,0.0,9361500.0,522000.0
270,0.0,9361500.0,522500.0
271,0.0,9361500.0,523000.0
272,3.409170780349269e-07,9361500.0,523500.0
273,0.0,9361500.0,524000.0
274,2.7523660547113967e-07,9361500.0,525000.0
275,5.504732109422793e-07,9361500.0,525500.0
276,0.0,9361500.0,526000.0
277,0.0,9361500.0,526500.0
278,0.0,9361500.0,527000.0
279,0.0,9361500.0,527500.0
280,0.0,9361500.0,528000.0
281,0.0,9361500.0,528500.0
282,0.0,9361500.0,529000.0
283,0.0,9361500.0,529500.0
284,2.703149001811774e-07,9361500.0,530000.0
285,2.703149001811774e-07,9361500.0,530500.0
286,0.0,9361500.0,531000.0
287,0.0,9361500.0,531500.0
288,4.629065852344907e-07,9361500.0,532000.0
289,0.0,9361000.0,514000.0
290,0.0,9361000.0,514500.0
291,0.0,9361000.0,515000.0
292,0.0,9361000.0,515500.0
293,0.0,9361000.0,516000.0
294,0.0,9361000.0,516500.0
295,0.0,9361000.0,517000.0
296,0.0,9361000.0,517500.0
297,0.0,9361000.0,518000.0
298,0.0,9361000.0,518500.0
299,0.0,9361000.0,519000.0
300,0.0,9361000.0,519500.0
301,0.0,9361000.0,520000.0
302,0.0,9361000.0,520500.0
303,0.0,9361000.0,521000.0
304,0.0,9361000.0,521500.0
305,0.0,9361000.0,522000.0
306,0.0,9361000.0,522500.0
307,0.0,9361000.0,523000.0
308,3.409170780349269e-07,9361000.0,523500.0
309,0.0,9361000.0,525000.0
310,5.504732109422793e-07,9361000.0,525500.0
311,0.0,9361000.0,526000.0
312,0.0,9361000.0,526500.0
313,0.0,9361000.0,527000.0
314,0.0,9361000.0,527500.0
315,0.0,9361000.0,528000.0
316,0.0,9361000.0,528500.0
317,0.0,9361000.0,529000.0
318,2.0273617513588306e-07,9361000.0,529500.0
319,2.703149001811774e-07,9361000.0,530000.0
320,2.703149001811774e-07,9361000.0,530500.0
321,0.0,9361000.0,531000.0
322,1.5430219507816356e-07,9361000.0,531500.0
323,6.172087803126542e-07,9361000.0,532000.0
324,0.0,9360500.0,514000.0
325,0.0,9360500.0,514500.0
326,0.0,9360500.0,515000.0
327,0.0,9360500.0,515500.0
328,0.0,9360500.0,516000.0
329,0.0,9360500.0,516500.0
330,0.0,9360500.0,517000.0
331,0.0,9360500.0,517500.0
332,0.0,9360500.0,518000.0
333,0.0,9360500.0,518500.0
334,0.0,9360500.0,519000.0
335,0.0,9360500.0,519500.0
336,0.0,9360500.0,520000.0
337,0.0,9360500.0,520500.0
338,0.0,9360500.0,521000.0
339,0.0,9360500.0,521500.0
340,0.0,9360500.0,522000.0
341,0.0,9360500.0,522500.0
342,0.0,9360500.0,523000.0
343,3.409170780349269e-07,9360500.0,523500.0
344,0.0,9360500.0,525000.0
345,5.504732109422793e-07,9360500.0,525500.0
346,0.0,9360500.0,526000.0
347,0.0,9360500.0,526500.0
348,0.0,9360500.0,527000.0
349,0.0,9360500.0,527500.0
350,0.0,9360500.0,528000.0
351,0.0,9360500.0,528500.0
352,0.0,9360500.0,529000.0
353,5.765470617565001e-07,9360500.0,529500.0
354,7.792832368923832e-07,9360500.0,530000.0
355,5.585884310594275e-07,9360500.0,530500.0
356,2.703149001811774e-07,9360500.0,531000.0
357,0.0,9360500.0,531500.0
358,3.086043901563271e-07,9360500.0,532000.0
359,0.0,9360000.0,514000.0
360,0.0,9360000.0,514500.0
361,0.0,9360000.0,515000.0
362,0.0,9360000.0,515500.0
363,0.0,9360000.0,516000.0
364,0.0,9360000.0,516500.0
365,0.0,9360000.0,517000.0
366,0.0,9360000.0,517500.0
367,0.0,9360000.0,518000.0
368,0.0,9360000.0,518500.0
369,0.0,9360000.0,519000.0
370,0.0,9360000.0,519500.0
371,0.0,9360000.0,520000.0
372,0.0,9360000.0,520500.0
373,0.0,9360000.0,521000.0
374,0.0,9360000.0,521500.0
375,0.0,9360000.0,522000.0
376,0.0,9360000.0,522500.0
377,0.0,9360000.0,523000.0
378,3.409170780349269e-07,9360000.0,523500.0
379,2.7523660547113967e-07,9360000.0,525000.0
380,5.504732109422793e-07,9360000.0,525500.0
381,5.504732109422793e-07,9360000.0,526000.0
382,0.0,9360000.0,526500.0
383,0.0,9360000.0,527000.0
384,0.0,9360000.0,527500.0
385,0.0,9360000.0,528000.0
386,0.0,9360000.0,528500.0
387,0.0,9360000.0,529000.0
388,5.765470617565001e-07,9360000.0,529500.0
389,5.765470617565001e-07,9360000.0,530000.0
390,1.4413676543912502e-07,9360000.0,530500.0
391,2.703149001811774e-07,9360000.0,531000.0
392,2.703149001811774e-07,9360000.0,531500.0
393,1.2419043537617263e-06,9360000.0,532000.0
394,0.0,9359500.0,514000.0
395,0.0,9359500.0,514500.0
396,0.0,9359500.0,515000.0
397,0.0,9359500.0,515500.0
398,0.0,9359500.0,516000.0
399,0.0,9359500.0,516500.0
400,0.0,9359500.0,517000.0
401,0.0,9359500.0,517500.0
402,0.0,9359500.0,518000.0
403,0.0,9359500.0,518500.0
404,0.0,9359500.0,519000.0
405,0.0,9359500.0,519500.0
406,0.0,9359500.0,520000.0
407,0.0,9359500.0,520500.0
408,0.0,9359500.0,521000.0
409,0.0,9359500.0,521500.0
410,0.0,9359500.0,522000.0
411,0.0,9359500.0,522500.0
412,0.0,9359500.0,523000.0
413,3.409170780349269e-07,9359500.0,523500.0
414,5.504732109422793e-07,9359500.0,525500.0
415,5.504732109422793e-07,9359500.0,526000.0
416,2.7523660547113967e-07,9359500.0,526500.0
417,0.0,9359500.0,527000.0
418,0.0,9359500.0,527500.0
419,0.0,9359500.0,528000.0
420,0.0,9359500.0,528500.0
421,0.0,9359500.0,529000.0
422,5.765470617565001e-07,9359500.0,529500.0
423,5.765470617565001e-07,9359500.0,530000.0
424,0.0,9359500.0,530500.0
425,0.0,9359500.0,531000.0
426,2.703149001811774e-07,9359500.0,531500.0
427,1.2419043537617263e-06,9359500.0,532000.0
428,0.0,9359000.0,514000.0
429,0.0,9359000.0,514500.0
430,0.0,9359000.0,515000.0
431,0.0,9359000.0,515500.0
432,0.0,9359000.0,516000.0
433,0.0,9359000.0,516500.0
434,0.0,9359000.0,517000.0
435,0.0,9359000.0,517500.0
436,0.0,9359000.0,518000.0
437,0.0,9359000.0,518500.0
438,0.0,9359000.0,519000.0
439,0.0,9359000.0,519500.0
440,0.0,9359000.0,520000.0
441,0.0,9359000.0,520500.0
442,0.0,9359000.0,521000.0
443,0.0,9359000.0,521500.0
444,0.0,9359000.0,522000.0
445,0.0,9359000.0,522500.0
446,0.0,9359000.0,523000.0
447,2.5568780852619516e-07,9359000.0,523500.0
448,1.3761830273556984e-07,9359000.0,525500.0
449,5.504732109422793e-07,9359000.0,526000.0
450,5.504732109422793e-07,9359000.0,526500.0
451,0.0,9359000.0,527000.0
452,0.0,9359000.0,527500.0
453,0.0,9359000.0,528000.0
454,0.0,9359000.0,528500.0
455,5.765470617565001e-07,9359000.0,529000.0
456,5.765470617565001e-07,9359000.0,529500.0
457,5.765470617565001e-07,9359000.0,530000.0
458,0.0,9359000.0,530500.0
459,0.0,9359000.0,531000.0
460,0.0,9359000.0,531500.0
461,1.3094830788070207e-06,9359000.0,532000.0
462,0.0,9358500.0,514000.0
463,0.0,9358500.0,514500.0
464,0.0,9358500.0,515000.0
465,0.0,9358500.0,515500.0
466,0.0,9358500.0,516000.0
467,0.0,9358500.0,516500.0
468,0.0,9358500.0,517000.0
469,0.0,9358500.0,517500.0
470,0.0,9358500.0,518000.0
471,0.0,9358500.0,518500.0
472,0.0,9358500.0,519000.0
473,0.0,9358500.0,519500.0
474,0.0,9358500.0,520000.0
475,0.0,9358500.0,520500.0
476,0.0,9358500.0,521000.0
477,0.0,9358500.0,521500.0
478,0.0,9358500.0,522000.0
479,0.0,9358500.0,522500.0
480,0.0,9358500.0,523000.0
481,1.4582264725833022e-06,9358500.0,523500.0
482,0.0,9358500.0,526000.0
483,2.7523660547113967e-07,9358500.0,526500.0
484,0.0,9358500.0,527000.0
485,0.0,9358500.0,527500.0
486,0.0,9358500.0,528000.0
487,0.0,9358500.0,528500.0
488,5.765470617565001e-07,9358500.0,529000.0
489,5.765470617565001e-07,9358500.0,529500.0
490,1.4413676543912502e-07,9358500.0,530000.0
491,0.0,9358500.0,530500.0
492,0.0,9358500.0,531000.0
493,6.209521768808631e-07,9358500.0,531500.0
494,1.5122192539429037e-06,9358500.0,532000.0
495,0.0,9358000.0,514000.0
496,0.0,9358000.0,514500.0
497,0.0,9358000.0,515000.0
498,0.0,9358000.0,515500.0
499,0.0,9358000.0,516000.0
500,0.0,9358000.0,516500.0
501,0.0,9358000.0,517000.0
502,0.0,9358000.0,517500.0
503,0.0,9358000.0,518000.0
504,0.0,9358000.0,518500.0
505,0.0,9358000.0,519000.0
506,0.0,9358000.0,519500.0
507,0.0,9358000.0,520000.0
508,0.0,9358000.0,520500.0
509,0.0,9358000.0,521000.0
510,0.0,9358000.0,521500.0
511,0.0,9358000.0,522000.0
512,0.0,9358000.0,522500.0
513,0.0,9358000.0,523000.0
514,1.4582264725833022e-06,9358000.0,523500.0
515,0.0,9358000.0,527000.0
516,0.0,9358000.0,527500.0
517,0.0,9358000.0,528000.0
518,0.0,9358000.0,528500.0
519,5.765470617565001e-07,9358000.0,529000.0
520,2.8827353087825005e-07,9358000.0,529500.0
521,5.765470617565001e-07,9358000.0,530000.0
522,0.0,9358000.0,530500.0
523,0.0,9358000.0,531000.0
524,6.209521768808631e-07,9358000.0,531500.0
525,1.5122192539429037e-06,9358000.0,532000.0
526,0.0,9357500.0,514000.0
527,0.0,9357500.0,514500.0
528,0.0,9357500.0,515000.0
529,0.0,9357500.0,515500.0
530,0.0,9357500.0,516000.0
531,0.0,9357500.0,516500.0
532,0.0,9357500.0,517000.0
533,0.0,9357500.0,517500.0
534,0.0,9357500.0,518000.0
535,0.0,9357500.0,518500.0
536,0.0,9357500.0,519000.0
537,0.0,9357500.0,519500.0
538,0.0,9357500.0,520000.0
539,0.0,9357500.0,520500.0
540,0.0,9357500.0,521000.0
541,0.0,9357500.0,521500.0
542,0.0,9357500.0,522000.0
543,0.0,9357500.0,522500.0
544,0.0,9357500.0,523000.0
545,1.4582264725833022e-06,9357500.0,523500.0
546,0.0,9357500.0,525500.0
547,0.0,9357500.0,526500.0
548,0.0,9357500.0,527000.0
549,0.0,9357500.0,527500.0
550,0.0,9357500.0,528000.0
551,2.8827353087825005e-07,9357500.0,528500.0
552,5.765470617565001e-07,9357500.0,529000.0
553,5.765470617565001e-07,9357500.0,529500.0
554,5.765470617565001e-07,9357500.0,530000.0
555,0.0,9357500.0,530500.0
556,0.0,9357500.0,531000.0
557,6.209521768808631e-07,9357500.0,531500.0
558,1.5122192539429037e-06,9357500.0,532000.0
559,0.0,9357000.0,514000.0
560,0.0,9357000.0,514500.0
561,0.0,9357000.0,515000.0
562,0.0,9357000.0,515500.0
563,0.0,9357000.0,516000.0
564,0.0,9357000.0,516500.0
565,0.0,9357000.0,517000.0
566,0.0,9357000.0,517500.0
567,0.0,9357000.0,518000.0
568,0.0,9357000.0,518500.0
569,0.0,9357000.0,519000.0
570,0.0,9357000.0,519500.0
571,0.0,9357000.0,520000.0
572,0.0,9357000.0,520500.0
573,0.0,9357000.0,521000.0
574,0.0,9357000.0,521500.0
575,0.0,9357000.0,522000.0
576,0.0,9357000.0,522500.0
577,0.0,9357000.0,523000.0
578,2.1253390143808354e-06,9357000.0,523500.0
579,0.0,9357000.0,525500.0
580,0.0,9357000.0,526500.0
581,0.0,9357000.0,527000.0
582,0.0,9357000.0,527500.0
583,0.0,9357000.0,528500.0
584,0.0,9357000.0,529000.0
585,2.8827353087825005e-07,9357000.0,529500.0
586,0.0,9357000.0,530000.0
587,0.0,9357000.0,530500.0
588,0.0,9357000.0,531000.0
589,6.885309019261575e-07,9357000.0,531500.0
590,3.780548134857259e-07,9357000.0,532000.0
591,0.0,9356500.0,514000.0
592,0.0,9356500.0,514500.0
593,0.0,9356500.0,515000.0
594,0.0,9356500.0,515500.0
595,0.0,9356500.0,516000.0
596,0.0,9356500.0,516500.0
597,0.0,9356500.0,517000.0
598,0.0,9356500.0,517500.0
599,0.0,9356500.0,518000.0
600,0.0,9356500.0,518500.0
601,0.0,9356500.0,519000.0
602,0.0,9356500.0,519500.0
603,0.0,9356500.0,520000.0
604,0.0,9356500.0,520500.0
605,0.0,9356500.0,521000.0
606,0.0,9356500.0,521500.0
607,0.0,9356500.0,522000.0
608,0.0,9356500.0,522500.0
609,0.0,9356500.0,523000.0
610,1.396225778089184e-06,9356500.0,523500.0
611,0.0,9356500.0,525500.0
612,0.0,9356500.0,526000.0
613,0.0,9356500.0,526500.0
614,0.0,9356500.0,527000.0
615,0.0,9356500.0,527500.0
616,0.0,9356500.0,528000.0
617,0.0,9356500.0,528500.0
618,0.0,9356500.0,529000.0
619,0.0,9356500.0,529500.0
620,0.0,9356500.0,530000.0
621,0.0,9356500.0,530500.0
622,0.0,9356500.0,531000.0
623,4.456335385310203e-07,9356500.0,531500.0
624,0.0,9356000.0,514000.0
625,0.0,9356000.0,514500.0
626,0.0,9356000.0,515000.0
627,0.0,9356000.0,515500.0
628,0.0,9356000.0,516000.0
629,0.0,9356000.0,516500.0
630,0.0,9356000.0,517000.0
631,0.0,9356000.0,517500.0
632,0.0,9356000.0,518000.0
633,0.0,9356000.0,518500.0
634,0.0,9356000.0,519000.0
635,0.0,9356000.0,519500.0
636,0.0,9356000.0,520000.0
637,0.0,9356000.0,520500.0
638,0.0,9356000.0,521000.0
639,0.0,9356000.0,521500.0
640,0.0,9356000.0,522000.0
641,0.0,9356000.0,522500.0
642,0.0,9356000.0,523000.0
643,1.0006688126962994e-06,9356000.0,523500.0
644,0.0,9356000.0,526000.0
645,0.0,9356000.0,526500.0
646,0.0,9356000.0,527000.0
647,0.0,9356000.0,528000.0
648,0.0,9356000.0,528500.0
649,0.0,9356000.0,529000.0
650,0.0,9356000.0,529500.0
651,0.0,9356000.0,530000.0
652,0.0,9356000.0,530500.0
653,0.0,9356000.0,531000.0
654,0.0,9356000.0,531500.0
655,0.0,9355500.0,514000.0
656,0.0,9355500.0,514500.0
657,0.0,9355500.0,515000.0
658,0.0,9355500.0,515500.0
659,0.0,9355500.0,516000.0
660,0.0,9355500.0,516500.0
661,0.0,9355500.0,517000.0
662,0.0,9355500.0,517500.0
663,0.0,9355500.0,518000.0
664,0.0,9355500.0,518500.0
665,0.0,9355500.0,519000.0
666,0.0,9355500.0,519500.0
667,0.0,9355500.0,520000.0
668,0.0,9355500.0,520500.0
669,0.0,9355500.0,521000.0
670,0.0,9355500.0,521500.0
671,0.0,9355500.0,522000.0
672,0.0,9355500.0,522500.0
673,0.0,9355500.0,523000.0
674,6.671125417975329e-07,9355500.0,523500.0
675,0.0,9355500.0,526000.0
676,0.0,9355500.0,526500.0
677,0.0,9355500.0,527000.0
678,0.0,9355500.0,527500.0
679,0.0,9355500.0,528000.0
680,0.0,9355500.0,528500.0
681,0.0,9355500.0,529000.0
682,0.0,9355500.0,529500.0
683,0.0,9355500.0,530000.0
684,0.0,9355500.0,530500.0
685,1.8668154787344863e-06,9355500.0,531000.0
686,0.0,9355000.0,514000.0
687,0.0,9355000.0,514500.0
688,0.0,9355000.0,515000.0
689,0.0,9355000.0,515500.0
690,0.0,9355000.0,516000.0
691,0.0,9355000.0,516500.0
692,0.0,9355000.0,517000.0
693,0.0,9355000.0,517500.0
694,0.0,9355000.0,518000.0
695,0.0,9355000.0,518500.0
696,0.0,9355000.0,519000.0
697,0.0,9355000.0,519500.0
698,0.0,9355000.0,520000.0
699,0.0,9355000.0,520500.0
700,0.0,9355000.0,521000.0
701,0.0,9355000.0,521500.0
702,0.0,9355000.0,522000.0
703,0.0,9355000.0,522500.0
704,0.0,9355000.0,523000.0
705,0.0,9355000.0,523500.0
706,0.0,9355000.0,526000.0
707,0.0,9355000.0,526500.0
708,0.0,9355000.0,527000.0
709,0.0,9355000.0,527500.0
710,0.0,9355000.0,528000.0
711,0.0,9355000.0,528500.0
712,0.0,9355000.0,529000.0
713,0.0,9355000.0,529500.0
714,0.0,9355000.0,530000.0
715,1.8668154787344863e-06,9355000.0,530500.0
716,2.474551481171361e-06,9355000.0,531000.0
717,0.0,9354500.0,514000.0
718,0.0,9354500.0,514500.0
719,0.0,9354500.0,515000.0
720,0.0,9354500.0,515500.0
721,0.0,9354500.0,516000.0
722,0.0,9354500.0,516500.0
723,0.0,9354500.0,517000.0
724,0.0,9354500.0,517500.0
725,0.0,9354500.0,518000.0
726,0.0,9354500.0,518500.0
727,0.0,9354500.0,519000.0
728,0.0,9354500.0,519500.0
729,0.0,9354500.0,520000.0
730,0.0,9354500.0,520500.0
731,0.0,9354500.0,521000.0
732,0.0,9354500.0,521500.0
733,0.0,9354500.0,522000.0
734,0.0,9354500.0,522500.0
735,1.396225778089184e-06,9354500.0,523000.0
736,0.0,9354500.0,526500.0
737,0.0,9354500.0,527000.0
738,0.0,9354500.0,527500.0
739,0.0,9354500.0,528000.0
740,0.0,9354500.0,528500.0
741,0.0,9354500.0,529000.0
742,0.0,9354500.0,529500.0
743,0.0,9354500.0,530000.0
744,1.8668154787344863e-06,9354500.0,530500.0
745,3.082287483608236e-06,9354500.0,531000.0
746,0.0,9354000.0,514000.0
747,0.0,9354000.0,514500.0
748,0.0,9354000.0,515000.0
749,0.0,9354000.0,515500.0
750,0.0,9354000.0,516000.0
751,0.0,9354000.0,516500.0
752,0.0,9354000.0,517000.0
753,0.0,9354000.0,517500.0
754,0.0,9354000.0,518000.0
755,0.0,9354000.0,518500.0
756,0.0,9354000.0,519000.0
757,0.0,9354000.0,519500.0
758,0.0,9354000.0,520000.0
759,0.0,9354000.0,520500.0
760,0.0,9354000.0,521000.0
761,0.0,9354000.0,521500.0
762,0.0,9354000.0,522000.0
763,0.0,9354000.0,522500.0
764,2.063338319886717e-06,9354000.0,523000.0
765,1.0921050543409212e-06,9354000.0,526500.0
766,1.0921050543409212e-06,9354000.0,527000.0
767,0.0,9354000.0,527500.0
768,0.0,9354000.0,528000.0
769,0.0,9354000.0,528500.0
770,0.0,9354000.0,529000.0
771,0.0,9354000.0,529500.0
