"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,58.750000,0,184,0,184549377,yes,1.000000
5,,52.251351,64.459459,0,196,0,184549377,yes,1.000000
4,,49.807143,59.857143,0,226,0,184549377,yes,1.000000
3,,49.362500,56.458333,0,240,0,184549377,yes,1.000000
2,,13.186111,13.250000,0,677,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,678,0,184549377,yes,1.000000
