"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,59.000000,0,132,0,184549377,yes,1.000000
5,,52.251351,63.513514,0,150,0,184549377,yes,1.000000
4,,49.807143,55.642857,0,184,0,184549377,yes,1.000000
3,,49.362500,58.291667,0,211,0,184549377,yes,1.000000
2,,13.186111,13.347222,0,687,0,184549377,yes,1.000000
1,,5.052273,5.136364,0,687,0,184549377,yes,1.000000
