"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,58.750000,0,156,0,184549377,yes,1.000000
5,,52.251351,63.810811,0,169,0,184549377,yes,1.000000
4,,49.807143,57.142857,0,202,0,184549377,yes,1.000000
3,,49.362500,56.625000,0,229,0,184549377,yes,1.000000
2,,13.186111,13.833333,0,721,0,184549377,yes,1.000000
1,,5.052273,5.181818,0,733,0,184549377,yes,1.000000
