"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,58.850000,0,215,0,184549377,yes,1.000000
5,,52.251351,61.459459,0,229,0,184549377,yes,1.000000
4,,49.807143,58.357143,0,264,0,184549377,yes,1.000000
3,,49.362500,55.916667,0,289,0,184549377,yes,1.000000
2,,13.186111,13.208333,0,733,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,750,0,184549377,yes,1.000000
